Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),0.03543429607743014,0.1368639361312395,0,0,7.084487804878049,23.662721399012845,HK2;SOX4
GO_Biological_Process_2023,Neurotransmitter Secretion (GO:0007269),0.03543429607743014,0.1368639361312395,0,0,7.084487804878049,23.662721399012845,SNAP25;SYT1
GO_Biological_Process_2023,Regulation Of JUN Kinase Activity (GO:0043506),0.03543429607743014,0.1368639361312395,0,0,7.084487804878049,23.662721399012845,PTPN1;PDCD4
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),0.03621546576241695,0.13955587620540671,0,0,2.530540521543544,8.397014217458239,DDB1;WWP1;UBA1;FBXO32;FBXL7;SKP1
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),0.036956501175011106,0.1401832052146191,0,0,6.915619047619048,22.80780637594664,BHLHE40;ASCL1
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),0.036956501175011106,0.1401832052146191,0,0,6.915619047619048,22.80780637594664,PTPN1;TMBIM6
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),0.036956501175011106,0.1401832052146191,0,0,6.915619047619048,22.80780637594664,FCRLB;SOX9
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),0.036956501175011106,0.1401832052146191,0,0,6.915619047619048,22.80780637594664,BCL2;TMBIM6
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),0.03706950748714798,0.1401832052146191,0,0,4.2397941279681834,13.969954383001292,TMEM98;AMFR;SOX4
GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),0.03706950748714798,0.1401832052146191,0,0,4.2397941279681834,13.969954383001292,IGFBP5;CAPRIN1;TOB1
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.0379197159493962,0.1401832052146191,0,0,2.5014245014245016,8.185371604374353,TFAP2A;PTPN1;CLDN3;SOX9;VSTM2A;CLU
GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),0.038503454636552706,0.1401832052146191,0,0,6.754604651162791,21.999796731038643,GATA3;SOX9
GO_Biological_Process_2023,Male Gonad Development (GO:0008584),0.038503454636552706,0.1401832052146191,0,0,6.754604651162791,21.999796731038643,GATA3;SOX9
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),0.038503454636552706,0.1401832052146191,0,0,6.754604651162791,21.999796731038643,TFAP2A;FBP1
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),0.03884328220545475,0.1401832052146191,0,0,4.158806655192198,13.508719508000143,MMP11;SPINT1;APLP1
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),0.03884328220545475,0.1401832052146191,0,0,4.158806655192198,13.508719508000143,ERBB2;CIRBP;SOX4
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),0.03974613230975495,0.1401832052146191,0,0,4.119458967947261,13.286255141455326,SYT1;CPNE3;CLU
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),0.03974613230975495,0.1401832052146191,0,0,4.119458967947261,13.286255141455326,MMP11;SPINT1;APLP1
GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),0.04007474646405917,0.1401832052146191,0,0,6.600909090909091,21.235183340034325,GATA3;SOX4
GO_Biological_Process_2023,Amino Acid Transport (GO:0006865),0.04007474646405917,0.1401832052146191,0,0,6.600909090909091,21.235183340034325,SLC7A8;SLC7A2
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),0.04007474646405917,0.1401832052146191,0,0,6.600909090909091,21.235183340034325,HEXIM1;SOX4
GO_Biological_Process_2023,Response To Organonitrogen Compound (GO:0010243),0.04007474646405917,0.1401832052146191,0,0,6.600909090909091,21.235183340034325,ADORA2A;CLU
GO_Biological_Process_2023,Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,EXOC2
GO_Biological_Process_2023,IRE1-mediated Unfolded Protein Response (GO:0036498),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PTPN1
GO_Biological_Process_2023,Regulation Of Male Gonad Development (GO:2000018),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SOX9
GO_Biological_Process_2023,Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,GATA3
GO_Biological_Process_2023,Regulation Of Metallopeptidase Activity (GO:1905048),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,CLDN4
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PDCD4
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PDCD4
GO_Biological_Process_2023,Response To Increased Oxygen Levels (GO:0036296),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,ATP6V1G1
GO_Biological_Process_2023,Retinal Rod Cell Differentiation (GO:0060221),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SOX9
GO_Biological_Process_2023,Smooth Muscle Cell Migration (GO:0014909),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,DDR1
GO_Biological_Process_2023,Synaptic Vesicle Docking (GO:0016081),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SNAP25
GO_Biological_Process_2023,Glycerol Transmembrane Transport (GO:0015793),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,AQP3
GO_Biological_Process_2023,Glycosylceramide Biosynthetic Process (GO:0046476),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,UGCG
GO_Biological_Process_2023,Very Long-Chain Fatty Acid Catabolic Process (GO:0042760),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SLC27A2
GO_Biological_Process_2023,Histone H2A-K119 Monoubiquitination (GO:0036353),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PCGF2
GO_Biological_Process_2023,Lipoxygenase Pathway (GO:0019372),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,GPX4
GO_Biological_Process_2023,Lymphoid Progenitor Cell Differentiation (GO:0002320),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SOX4
GO_Biological_Process_2023,Negative Regulation Of Oligodendrocyte Differentiation (GO:0048715),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,TMEM98
GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Endosome To Postsynaptic Membrane (GO:0098887)",0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,RAB11A
GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Postsynaptic Endosome To Lysosome (GO:0098943)",0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,CACNG4
GO_Biological_Process_2023,Noradrenergic Neuron Differentiation (GO:0003357),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SOX4
GO_Biological_Process_2023,Norepinephrine Metabolic Process (GO:0042415),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,GATA3
GO_Biological_Process_2023,Nucleotide Transport (GO:0006862),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,ABCC5
GO_Biological_Process_2023,Positive Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903896),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PTPN1
GO_Biological_Process_2023,Positive Regulation Of Hormone Metabolic Process (GO:0032352),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,GATA3
GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,GATA3
GO_Biological_Process_2023,Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,WBP2
GO_Biological_Process_2023,Positive Regulation Of Kidney Development (GO:0090184),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,SOX9
GO_Biological_Process_2023,Positive Regulation Of Pinocytosis (GO:0048549),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PPT1
GO_Biological_Process_2023,Positive Regulation Of Receptor Catabolic Process (GO:2000646),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,PTPN1
GO_Biological_Process_2023,Positive Regulation Of Steroid Metabolic Process (GO:0045940),0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,CGA
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514)",0.040608291190716454,0.1401832052146191,0,0,28.959362549800797,92.77951391161682,CD55
GO_Biological_Process_2023,Axonogenesis (GO:0007409),0.041520781947828295,0.1423652415881181,0,0,3.1701437587657786,10.086006404331876,CYFIP1;AUTS2;APLP1;DAG1
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),0.04158360001201329,0.1423652415881181,0,0,4.042949576082107,12.85677945420445,ARHGAP32;GRB2;HACD3
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),0.04166997113472377,0.1423652415881181,0,0,6.4540444444444445,20.510788835789334,CLDN4;CLDN3
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),0.04166997113472377,0.1423652415881181,0,0,6.4540444444444445,20.510788835789334,CLDN4;CLDN3
GO_Biological_Process_2023,Myelination (GO:0042552),0.04166997113472377,0.1423652415881181,0,0,6.4540444444444445,20.510788835789334,DEGS1;ZNF24
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),0.04251815104133236,0.1448795626498182,0,0,4.005747761688958,12.649447264621571,ATP2A3;CLU;TMCO1
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.042882245607868665,0.1448795626498182,0,0,3.1358827610128337,9.875827407160852,ATP6V1G1;ATP6AP1;SLC39A6;ATP2A3
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.04328872749160991,0.1448795626498182,0,0,6.313565217391305,19.823729905830373,IFI6;DHCR24
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),0.043463200637642085,0.1448795626498182,0,0,3.969222343921139,12.44684881968392,PTPN1;ERBB2;CD24
GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),0.04357233563381117,0.1448795626498182,0,0,3.119027082973952,9.772949968660944,ALB;SOX9;LCMT1;CLU
GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),0.04357233563381117,0.1448795626498182,0,0,3.119027082973952,9.772949968660944,DDB1;PSMD11;UBA1;FBXL7
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),0.044930618727505006,0.1448795626498182,0,0,6.179063829787234,19.171384556550205,UGCG;PTPN1
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.046259360111279575,0.1448795626498182,0,0,2.636109852526345,8.10206110543108,DDR1;GDF15;ERBB2;GRB2;PRLR
GO_Biological_Process_2023,Golgi Vesicle Transport (GO:0048193),0.0463950386226368,0.1448795626498182,0,0,3.0533693632832293,9.375562234089264,ARF3;GABARAPL2;RABIF;COPG1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,SOX9;RAB11A
GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,GPX4;EPHX1
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,GABARAPL2;PSME3
GO_Biological_Process_2023,Icosanoid Metabolic Process (GO:0006690),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,GPX4;EPHX1
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,ATP6V1G1;ATP6AP1
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,PTPN1;PDCD4
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,NCKAP1;CTTN
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,SIX1;VSTM2A
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,ALDOC;HK2
GO_Biological_Process_2023,Receptor Internalization (GO:0031623),0.04659525236795917,0.1448795626498182,0,0,6.050166666666667,18.551363615288064,CD9;GRB2
GO_Biological_Process_2023,ER Overload Response (GO:0006983),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,TMCO1
GO_Biological_Process_2023,Regulation Of Extent Of Cell Growth (GO:0061387),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,CTTN
GO_Biological_Process_2023,Notch Receptor Processing (GO:0007220),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,APH1A
GO_Biological_Process_2023,Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SOX9
GO_Biological_Process_2023,Aromatic Amino Acid Transport (GO:0015801),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SLC7A8
GO_Biological_Process_2023,Cellular Response To Interferon-Alpha (GO:0035457),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,GATA3
GO_Biological_Process_2023,Cellular Response To Leptin Stimulus (GO:0044320),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,UGCG
GO_Biological_Process_2023,Cyclic Nucleotide Transport (GO:0070729),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,ABCC5
GO_Biological_Process_2023,Establishment Of Golgi Localization (GO:0051683),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,COPG1
GO_Biological_Process_2023,Fatty Acid Alpha-Oxidation (GO:0001561),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SLC27A2
GO_Biological_Process_2023,Thyroid Gland Development (GO:0030878),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SIX1
GO_Biological_Process_2023,Thyroid Hormone Transport (GO:0070327),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SLC7A8
GO_Biological_Process_2023,Tryptophan Catabolic Process (GO:0006569),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,AFMID
GO_Biological_Process_2023,Growth Hormone Receptor Signaling Pathway Via JAK-STAT (GO:0060397),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PTPN1
GO_Biological_Process_2023,Kidney Mesenchyme Development (GO:0072074),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SIX1
GO_Biological_Process_2023,Macromolecule Depalmitoylation (GO:0098734),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PPT1
GO_Biological_Process_2023,Mitral Valve Development (GO:0003174),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SOX4
GO_Biological_Process_2023,Myoblast Migration (GO:0051451),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SIX1
GO_Biological_Process_2023,Natural Killer Cell Differentiation (GO:0001779),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PBX1
GO_Biological_Process_2023,Negative Regulation Of Fatty Acid Oxidation (GO:0046322),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SOX9
GO_Biological_Process_2023,Negative Regulation Of Muscle Cell Differentiation (GO:0051148),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PTBP1
GO_Biological_Process_2023,Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PDCD4
GO_Biological_Process_2023,Neuroepithelial Cell Differentiation (GO:0060563),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,SOX4
GO_Biological_Process_2023,Neurotransmitter Receptor Diffusion Trapping (GO:0099628),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,CACNG4
GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Endosome To Plasma Membrane (GO:0099639)",0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,RAB11A
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PTPN1
GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,CAPRIN1
GO_Biological_Process_2023,Positive Regulation Of Gluconeogenesis (GO:0045722),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,DDB1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,WBP2
GO_Biological_Process_2023,Positive Regulation Of Steroid Biosynthetic Process (GO:0010893),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,CGA
GO_Biological_Process_2023,Positive Regulation Of Tooth Mineralization (GO:0070172),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,TFAP2A
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,IGFBP5
GO_Biological_Process_2023,Postsynaptic Neurotransmitter Receptor Diffusion Trapping (GO:0098970),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,CACNG4
GO_Biological_Process_2023,Protein Deglycosylation (GO:0006517),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,MAN2A1
GO_Biological_Process_2023,Protein Depalmitoylation (GO:0002084),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,PPT1
GO_Biological_Process_2023,Regulation Of Carbohydrate Biosynthetic Process (GO:0043255),0.04721482427936139,0.1448795626498182,0,0,24.132138114209827,73.67656060867418,FBP1
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),0.048577440534869565,0.14878524762713283,0,0,3.0059028932490857,9.091641994666478,RAB21;LAMP1;CLU;SOX4
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),0.04935188190640296,0.15026459599478953,0,0,3.763294557540507,11.322923065448748,DDB1;PSME3;RAB7A
GO_Biological_Process_2023,Cartilage Development (GO:0051216),0.04999119815820914,0.15026459599478953,0,0,5.80784,17.399756211414388,COL2A1;SOX9
GO_Biological_Process_2023,Fatty Acid Oxidation (GO:0019395),0.04999119815820914,0.15026459599478953,0,0,5.80784,17.399756211414388,ADIPOR1;SLC27A2
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),0.04999119815820914,0.15026459599478953,0,0,5.80784,17.399756211414388,CLDN4;CLDN3
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),0.04999119815820914,0.15026459599478953,0,0,5.80784,17.399756211414388,SNAP25;SYT1
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.04999119815820914,0.15026459599478953,0,0,5.80784,17.399756211414388,TCIM;PDCD4
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.04999119815820914,0.15026459599478953,0,0,5.80784,17.399756211414388,NDUFA7;SDHC
GO_Biological_Process_2023,Regulation Of Lipid Metabolic Process (GO:0019216),0.05172174653209692,0.15026459599478953,0,0,5.693803921568628,16.864346631033968,ADIPOR1;CERS2
GO_Biological_Process_2023,Carboxylic Acid Transport (GO:0046942),0.05172174653209692,0.15026459599478953,0,0,5.693803921568628,16.864346631033968,SLC7A8;SLC7A2
GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),0.05172174653209692,0.15026459599478953,0,0,5.693803921568628,16.864346631033968,CLU;ALDH9A1
GO_Biological_Process_2023,Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.05172174653209692,0.15026459599478953,0,0,5.693803921568628,16.864346631033968,DCAKD;COASY
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.052434813828582304,0.15026459599478953,0,0,3.6681178495494584,10.814288269721333,ERBB2;CIRBP;SOX4
GO_Biological_Process_2023,Regulation Of Exocytosis (GO:0017157),0.05347350963007349,0.15026459599478953,0,0,5.584153846153846,16.35357925766533,RAB21;SYT1
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),0.05347350963007349,0.15026459599478953,0,0,5.584153846153846,16.35357925766533,CLDN4;CLDN3
GO_Biological_Process_2023,Regulation Of Myoblast Differentiation (GO:0045661),0.05347350963007349,0.15026459599478953,0,0,5.584153846153846,16.35357925766533,SOX9;SOX4
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),0.05347350963007349,0.15026459599478953,0,0,5.584153846153846,16.35357925766533,KAT6B;SOX9
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),0.053482706390416024,0.15026459599478953,0,0,3.637449799196787,10.651896797258042,DDR1;ERBB2;PTPRF
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),0.053482706390416024,0.15026459599478953,0,0,3.637449799196787,10.651896797258042,PPT1;ING1;FBP1
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)",0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,MUC1
GO_Biological_Process_2023,Regulation Of Gap Junction Assembly (GO:1903596),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,IRX3
GO_Biological_Process_2023,RISC Complex Assembly (GO:0070922),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,HEXIM1
GO_Biological_Process_2023,Amyloid-Beta Formation (GO:0034205),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,APH1A
GO_Biological_Process_2023,Angiotensin Maturation (GO:0002003),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,ATP6AP2
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,LCMT1
GO_Biological_Process_2023,Astral Microtubule Organization (GO:0030953),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,RAB11A
GO_Biological_Process_2023,Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,GATA3
GO_Biological_Process_2023,Regulation Of Pinocytosis (GO:0048548),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,PPT1
GO_Biological_Process_2023,Collagen-Activated Signaling Pathway (GO:0038065),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,DDR1
GO_Biological_Process_2023,Response To Magnesium Ion (GO:0032026),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,FBP1
GO_Biological_Process_2023,Response To Misfolded Protein (GO:0051788),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,CLU
GO_Biological_Process_2023,Response To Vitamin (GO:0033273),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,AQP3
GO_Biological_Process_2023,Response To Vitamin D (GO:0033280),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,AQP3
GO_Biological_Process_2023,Embryonic Forelimb Morphogenesis (GO:0035115),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,TFAP2A
GO_Biological_Process_2023,Kynurenine Metabolic Process (GO:0070189),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,AFMID
GO_Biological_Process_2023,Leptin-Mediated Signaling Pathway (GO:0033210),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,UGCG
GO_Biological_Process_2023,Membrane Lipid Catabolic Process (GO:0046466),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,PPT1
GO_Biological_Process_2023,Monocyte Activation (GO:0042117),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,MT1G
GO_Biological_Process_2023,Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,TMCO1
GO_Biological_Process_2023,Negative Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902260),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,KCNE4
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Differentiation (GO:0045686),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,TMEM98
GO_Biological_Process_2023,Negative Regulation Of Platelet Aggregation (GO:0090331),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,CD9
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,PDCD4
GO_Biological_Process_2023,Nicotinamide Nucleotide Biosynthetic Process (GO:0019359),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,QPRT
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,SYT1
GO_Biological_Process_2023,Positive Regulation Of Early Endosome To Late Endosome Transport (GO:2000643),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,RAB21
GO_Biological_Process_2023,Positive Regulation Of Extracellular Matrix Assembly (GO:1901203),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,DAG1
GO_Biological_Process_2023,Positive Regulation Of Respiratory Burst (GO:0060267),0.05377604431195546,0.15026459599478953,0,0,20.684120660216276,60.45817855467211,IGHA1
